pdb_id,sample,best_plddt,random_plddt,delta_plddt_to_best_model
3rf1,native,52.71584507042253,44.89207746478874,-7.82376760563379
3k69,native,38.14290322580645,32.907935483870965,-5.234967741935485
1l5j,native,83.760875,68.95068749999999,-8.810187500000012
2zfy,native,39.35444933920705,34.02911894273128,-5.3253303964757706
2j67,native,46.87295302013423,33.24946308724832,-7.62348993288591
2dxu,native,66.25234042553191,56.28936170212766,-9.962978723404255
2np3,native,74.52215384615384,53.01138461538462,-15.51076923076922
1kv9,native,62.28788461538462,45.300288461538464,-10.987596153846155
1yjr,native,78.30888888888889,76.78208333333333,-1.5268055555555549
1au1,native,68.66590361445783,39.671445783132526,-22.994457831325306
1od3,native,61.62961832061068,54.95656488549618,-6.673053435114504
3bzc,native,65.02644444444445,41.30011111111112,-17.72633333333333
1ltl,native,41.30502092050209,29.240209205020925,-6.064811715481163
1paq,native,88.74422360248447,63.09378881987577,-19.6504347826087
2atz,native,40.77727272727273,37.41357954545455,-3.363693181818178
1zkd,native,36.21468493150685,29.91986301369863,-6.294821917808221
1v74,native,52.85655172413794,45.63781609195402,-7.218735632183915
1dmg,native,39.58746666666667,30.111377777777776,-9.476088888888896
2o6k,native,65.2985714285714,50.84471428571429,-8.453857142857117
2w40,native,38.708070866141725,32.92771653543308,-5.780354330708647
3kmu,native,35.35265917602996,34.740823970037454,-0.6118352059925058
1cf7,native,80.35447761194028,73.60328358208955,-6.751194029850737
1ml4,native,37.78700636942675,32.99388535031848,-4.79312101910827
1cke,native,42.51053333333333,33.14088888888888,-9.369644444444447
2f62,native,53.65296052631579,37.22486842105263,-10.428092105263154
6fzv,native,64.18508474576271,55.73949152542373,-8.445593220338978
1lwh,native,37.08237851662404,31.116368286445013,-5.966010230179027
5n2p,native,57.709792531120335,47.87775933609959,-9.832033195020749
1xwm,native,58.0429716981132,53.09240566037736,-4.95056603773584
6w9g,native,57.13755244755246,50.6658041958042,-6.471748251748259
4ef0,native,47.76929824561403,46.05543859649124,-1.7138596491227887
2jne,native,64.48563380281689,53.35985915492957,-11.125774647887319
1okc,native,36.27647260273972,26.8822602739726,-9.394212328767122
1k8k,native,43.14374663072776,31.39482479784367,-11.748921832884093
4cr2,native,44.25599221789883,33.53046692607004,-10.725525291828788
1ir6,native,39.39862337662338,34.52688311688311,-4.871740259740264
1u7b,native,33.875,33.008333333333326,-0.8666666666666742
1tpg,native,81.9814,55.593,-20.38839999999999
2fzt,native,94.08333333333331,91.97705128205128,-2.1062820512820366
6o5e,native,44.20400621118012,41.9061801242236,-2.297826086956519
2h84,native,34.423271028037384,27.736542056074764,-6.686728971962619
1vdr,native,37.84203821656052,31.43579617834396,-6.406242038216558
4zo2,native,35.663856655290104,30.63959044368601,-5.024266211604093
2nw0,native,36.09793650793651,30.800105820105827,-5.2978306878306825
1ytq,native,38.16304347826088,31.439456521739128,-6.723586956521753
1f3u,native,39.0423489932886,35.33731543624161,-3.7050335570469883
1f9y,native,39.95132911392405,30.183417721518985,-9.767911392405061
1r4g,native,87.54924528301886,60.48415094339623,-21.065094339622632
5crl,native,59.298671875,51.94109375,-7.357578124999996
2p8t,native,50.65463768115942,48.00492753623188,-2.649710144927539
1vkz,native,42.70639534883721,41.30709302325582,-1.3993023255813952
1jkg,native,50.30489208633093,49.108489208633095,-1.1964028776978353
2bog,native,48.22125874125874,41.427972027972025,-6.793286713286712
2ooi,native,39.95186335403727,36.55347826086957,-3.398385093167704
2cs4,native,58.535487804878045,53.17231707317073,-5.363170731707314
2x9v,native,36.42696629213483,29.94992509363296,-6.477041198501869
2eve,native,35.655878378378375,29.18141891891892,-6.474459459459457
2od4,native,50.4038,46.39529999999999,-4.008500000000005
1gdo,native,38.966344537815125,32.58470588235294,-6.381638655462183
1b9w,native,73.27444444444447,55.30777777777777,-11.966666666666697
2ix2,native,44.62268907563026,39.34924369747901,-5.273445378151251
5tfq,native,49.62202166064981,45.40862815884477,-4.213393501805037
3b0g,native,46.143099415204674,38.20426900584796,-7.9388304093567115
6qqh,native,57.772820512820495,44.76153846153847,-7.0112820512820235
2f71,native,34.54178451178451,24.62185185185185,-9.919932659932662
1jmr,native,70.3808,66.75733333333334,-3.6234666666666584
1foe,native,40.86475308641975,38.74308641975309,-2.1216666666666626
7kn8,native,35.879221183800624,33.06361370716511,-2.8156074766355133
6l2l,native,42.38554794520549,40.46876712328768,-1.9167808219178113
1how,native,34.81587248322148,28.783993288590608,-6.031879194630875
2ckf,native,33.75817647058824,33.32205882352941,-0.43611764705882905
1p3d,native,44.4878125,34.875416666666666,-9.61239583333333
2rb6,native,92.0525,73.41115384615384,-12.641346153846158
2bnm,native,78.92458333333333,74.22347222222223,-4.7011111111111035
3r6s,native,37.340758620689655,36.06627586206896,-1.2744827586206924
1f5n,native,62.20550000000001,59.30116666666666,-2.904333333333348
2b5x,native,48.33272727272728,41.73258741258741,-6.600139860139876
2r31,native,51.86365957446809,31.359361702127664,-14.504297872340423
5ee0,native,38.41611111111112,37.74670138888889,-0.6694097222222339
1gmu,native,51.88428571428573,45.33514285714286,-6.5491428571428685
2x4k,native,73.96540983606559,72.36639344262295,-1.5990163934426391
1mqv,native,74.12650406504065,67.18243902439025,-6.9440650406504005
3us3,native,57.39325396825397,46.079523809523806,-11.313730158730166
1k61,native,81.11716666666668,64.19616666666668,-10.920999999999992
1x4t,native,57.38088607594937,51.56873417721519,-5.812151898734179
2cdq,native,48.674835164835166,45.89747252747252,-2.7773626373626428
1ext,native,46.23525423728814,36.78762711864407,-9.447627118644071
1d5k,native,86.5879775280899,86.19853932584269,-0.3894382022472058
1aqz,native,34.50503355704698,30.259328859060403,-4.245704697986575
2yzi,native,51.04780303030303,41.165454545454544,-9.882348484848485
3br0,native,45.02147826086957,43.8484347826087,-1.1730434782608725
2j4b,native,60.31137404580152,44.64679389312977,-9.664580152671753
1zch,native,39.02730923694779,37.70008032128514,-1.3272289156626442
5yc6,native,29.170971659919022,25.711902834008093,-3.4590688259109292
1qqr,native,61.61369565217393,47.9027536231884,-7.710942028985528
1inp,native,36.85099999999999,29.022550000000003,-7.8284499999999895
5ncg,native,57.01873873873873,40.94351351351352,-10.07522522522521
2ot2,native,46.4868888888889,45.25455555555556,-1.2323333333333366
1f20,native,39.23774074074074,35.13148148148148,-4.106259259259261
1z2a,native,41.39323170731707,31.67439024390244,-9.71884146341463
2dlq,native,74.48071428571428,57.58178571428572,-10.898928571428563
2dis,native,54.13166666666666,43.97510416666668,-10.156562499999978
2yc4,native,46.85626262626262,28.875101010101,-11.981161616161618
2hah,native,33.542053571428575,31.46767857142857,-2.0743750000000034
1ca4,native,40.32085526315789,34.193486842105266,-6.127368421052623
4ac9,native,50.145696202531646,43.71405063291139,-6.431645569620258
2bop,native,51.96564705882354,46.67235294117648,-5.293294117647065
3p8k,native,50.03711538461539,36.16530769230769,-7.871807692307698
1llq,native,41.52826530612246,40.57649659863946,-0.9517687074829979
1gxm,native,32.93919504643963,25.4656346749226,-7.473560371517028
3tzq,native,43.09226053639848,28.725747126436783,-8.366513409961694
2qud,native,46.44859374999999,38.6371875,-7.81140624999999
2fe3,native,65.50964539007093,60.39907801418439,-5.110567375886539
1yvu,native,38.52440514469453,31.908360128617364,-6.6160450160771695
3pl2,native,43.36348387096774,30.75748387096774,-6.606000000000002
1ktg,native,42.53240875912409,38.81963503649636,-3.7127737226277304
3lbe,native,33.21918032786885,29.88483606557377,-3.3343442622950796
1ryp,native,38.7211203319502,34.44107883817428,-4.280041493775926
1wdv,native,35.537733333333335,33.843799999999995,-1.6939333333333408
4zyl,native,53.65538461538463,52.9720979020979,-0.6832867132867264
1wz3,native,43.6022619047619,38.11333333333334,-5.488928571428566
2ddh,native,40.83955801104973,37.18348066298342,-3.6560773480663116
6luo,native,72.77857142857144,56.026153846153846,-10.752417582417593
2fiy,native,43.29075862068965,41.55693103448275,-1.7338275862068997
5g5e,native,57.52452554744526,46.10233576642336,-11.422189781021899
6h24,native,53.66824427480917,35.71343511450381,-11.95480916030536
1rp3,native,74.11298701298702,67.00844155844155,-7.104545454545473
6e1x,native,40.92041176470589,40.80782352941176,-0.1125882352941261
3c57,native,91.96372549019608,88.98588235294118,-2.977843137254908
3rlf,native,33.747205882352944,28.21044117647059,-5.536764705882355
2ii3,native,32.35192307692308,29.250470085470084,-3.1014529914529945
2fcw,native,90.26361904761907,87.8967619047619,-2.366857142857171
5faf,native,44.30009090909091,41.90609090909092,-2.3939999999999912
2phn,native,39.32487903225806,30.595967741935485,-8.728911290322575
3nje,native,44.96421686746988,29.711385542168674,-9.252831325301205
1jh3,native,60.871818181818185,46.64424242424242,-8.227575757575764
5ryo,native,41.73214285714285,37.15130952380952,-4.580833333333324
1lfw,native,42.30841836734695,40.84617346938775,-1.4622448979592022
1wgl,native,86.20891304347826,80.24717391304348,-5.961739130434779
1jnr,native,47.01460992907801,45.666879432624114,-1.3477304964538988
3n1f,native,76.14868686868687,36.50929292929293,-33.63939393939393
1bg8,native,70.8225,46.49328947368421,-18.329210526315798
2ha9,native,33.29740909090909,27.992568181818186,-5.304840909090906
1s14,native,33.67780104712041,29.453979057591617,-4.223821989528794
3pna,native,32.33325581395349,29.024496124031007,-3.3087596899224856
2bc4,native,68.92086538461538,31.404903846153847,-31.51596153846154
6m0r,native,44.73173913043478,39.20347826086956,-5.528260869565223
2j5y,native,94.19622641509434,88.95396226415093,-5.242264150943413
2qi2,native,85.65777777777778,62.59247863247864,-17.065299145299143
1s68,native,31.74536480686695,30.984892703862663,-0.760472103004286
2q3w,native,47.974587155963306,45.81779816513761,-2.156788990825696
1jfi,native,61.80711111111111,51.72355555555556,-10.083555555555549
3lnn,native,51.92812244897959,47.96502040816327,-3.963102040816324
4nsv,native,30.568901515151516,28.28371212121212,-2.2851893939393975
1q90,native,95.78307692307692,94.94153846153846,-0.8415384615384625
3gf3,native,33.090270270270274,27.676283783783784,-5.41398648648649
4h7p,native,38.888284023668646,31.798639053254437,-7.089644970414209
2gtv,native,78.72762376237624,66.72960396039605,-11.998019801980192
3f1l,native,56.59408163265306,50.08179591836734,-6.512285714285717
1pd0,native,38.84346820809249,31.908034682080924,-6.935433526011565
1l9l,native,94.37851351351352,90.9114864864865,-3.4670270270270294
2ok5,native,41.817205882352944,36.25235294117648,-5.564852941176461
2pg4,native,78.32054347826087,45.19673913043478,-27.123804347826095
6mdh,native,57.74797101449276,41.48057971014493,-10.267391304347832
1ybx,native,75.94318681318681,66.92989010989012,-9.013296703296689
1ua7,native,38.971395348837206,25.949680232558137,-7.0217151162790685
6krw,native,33.7178431372549,31.16052287581699,-2.557320261437912
1ybt,native,38.68497005988024,35.83461077844311,-2.850359281437136
4ixa,native,82.17901960784314,80.28666666666665,-1.8923529411764974
1kwg,native,40.97289340101523,31.68578680203046,-9.287106598984767
1fho,native,84.1072268907563,82.16218487394957,-1.945042016806724
5qs9,native,33.78473684210527,31.820467836257315,-1.964269005847953
2bkm,native,70.8128125,68.17171875,-2.6410937500000102
2rmr,native,85.996338028169,82.84211267605635,-3.154225352112661
1zcz,native,56.51847133757961,36.72388535031847,-13.794585987261144
1k4t,native,89.79027777777777,89.655,-0.13527777777777317
3cj1,native,57.9879020979021,47.27482517482518,-10.713076923076919
1st6,native,78.57350364963503,76.79795620437956,-1.7755474452554694
5my6,native,55.03843373493975,50.56698795180724,-4.471445783132509
3sre,native,41.5523598820059,37.89404129793511,-3.6583185840707912
1dci,native,51.847563636363645,44.31683636363637,-7.530727272727276
1k1x,native,51.777781818181815,35.53363636363636,-10.244145454545453
5c8w,native,47.2615,47.126,-0.1355000000000004
1u94,native,64.40258555133079,61.89673003802281,-2.505855513307978
1vq8,native,88.32283950617284,71.19740740740741,-11.12543209876543
1vaj,native,43.98285714285714,39.600197044334976,-4.382660098522166
4d0e,native,87.88682926829269,72.84024390243901,-9.046585365853673
3p73,native,90.32104166666666,84.27875,-6.042291666666657
6rvq,native,79.48065989847716,43.832791878172586,-29.64786802030457
4uyb,native,66.11974874371859,64.43613065326633,-1.6836180904522564
2vzs,native,84.08481818181818,72.36790909090907,-11.716909090909112
