pdb_id,model,plddt,delta_to_best
5dl5,5,26.886361445783137,-2.638433734939756
5dl5,2,29.524795180722894,0.0
5dl5,1,25.81255421686747,-3.7122409638554252
5dl5,4,24.17638554216868,-5.348409638554212
5dl5,3,25.144096385542166,-4.380698795180727
1agg,3,51.52291666666667,-13.885208333333331
1agg,4,50.81916666666666,-14.588958333333338
1agg,1,65.408125,0.0
1agg,2,64.618125,-0.789999999999992
1agg,5,52.31999999999999,-13.088125000000005
5p9j,1,36.134586466165416,-5.0233082706766865
5p9j,2,41.1578947368421,0.0
5p9j,5,34.78657894736842,-6.371315789473684
5p9j,3,31.91511278195489,-9.242781954887214
5p9j,4,37.71293233082707,-3.44496240601503
2dis,3,51.77552083333334,-2.356145833333322
2dis,4,50.34854166666667,-3.783124999999991
2dis,1,51.64729166666667,-2.484374999999993
2dis,2,54.13166666666666,0.0
2dis,5,43.97510416666668,-10.156562499999978
2hku,5,48.861,-7.374000000000009
2hku,2,51.537,-4.6980000000000075
2hku,4,56.20314285714285,-0.03185714285715591
2hku,3,54.49042857142857,-1.744571428571433
2hku,1,56.23500000000001,0.0
2ddh,3,40.63209944751381,-0.20745856353592274
2ddh,1,37.18348066298342,-3.6560773480663116
2ddh,2,39.75193370165746,-1.0876243093922753
2ddh,5,40.74508287292817,-0.09447513812155961
2ddh,4,40.83955801104973,0.0
1sed,4,56.11660714285714,0.0
1sed,3,53.74071428571428,-2.3758928571428584
1sed,2,47.90723214285714,-8.209375000000001
1sed,5,50.043303571428574,-6.073303571428568
1sed,1,49.18223214285714,-6.934375000000003
1wzl,2,42.25026178010471,0.0
1wzl,1,38.03793193717277,-4.212329842931936
1wzl,5,39.24149214659686,-3.008769633507846
1wzl,3,37.62431937172775,-4.625942408376957
1wzl,4,38.10086387434555,-4.149397905759159
5qs9,3,29.45315789473684,-4.331578947368428
5qs9,4,31.78076023391813,-2.0039766081871377
5qs9,2,31.820467836257315,-1.964269005847953
5qs9,1,31.698830409356724,-2.085906432748544
5qs9,5,33.78473684210527,0.0
7eam,2,30.08053921568628,0.0
7eam,1,26.29754901960784,-3.7829901960784404
7eam,5,23.99730392156863,-6.0832352941176495
7eam,4,24.43769607843137,-5.642843137254911
7eam,3,26.15642156862745,-3.9241176470588286
3h0u,5,32.454094202898546,-7.771231884057968
3h0u,2,37.78134057971015,-2.443985507246367
3h0u,3,40.225326086956514,0.0
3h0u,4,32.03583333333333,-8.189492753623185
3h0u,1,33.86264492753623,-6.3626811594202834
1ujo,4,32.319694656488544,-11.598167938931304
1ujo,1,33.95007633587786,-9.967786259541988
1ujo,5,33.469160305343514,-10.448702290076334
1ujo,3,43.91786259541985,0.0
1ujo,2,35.31007633587785,-8.607786259541996
1q90,5,94.94153846153846,-0.8415384615384625
1q90,1,92.5674358974359,-3.2156410256410197
1q90,4,91.14615384615384,-4.6369230769230825
1q90,2,89.4628205128205,-6.32025641025642
1q90,3,95.78307692307692,0.0
3sao,5,60.56026490066227,0.0
3sao,1,48.55145695364239,-12.008807947019875
3sao,2,53.92907284768212,-6.631192052980147
3sao,4,55.20165562913908,-5.358609271523186
3sao,3,60.37046357615896,-0.189801324503307
1ky9,3,40.308068181818186,-3.281704545454545
1ky9,5,38.44306818181818,-5.146704545454554
1ky9,1,43.58977272727273,0.0
1ky9,2,40.99102272727273,-2.5987500000000026
1ky9,4,37.282045454545454,-6.307727272727277
2bkm,3,69.19914062500001,-1.6136718749999943
2bkm,2,66.033203125,-4.779609375000007
2bkm,4,68.17171875,-2.6410937500000102
2bkm,5,66.2365625,-4.576250000000002
2bkm,1,70.8128125,0.0
1cf7,1,73.60328358208955,-6.751194029850737
1cf7,4,66.265223880597,-14.089253731343277
1cf7,2,62.73865671641792,-17.61582089552236
1cf7,5,80.35447761194028,0.0
1cf7,3,56.39970149253731,-23.954776119402972
2dfk,5,39.2512962962963,-4.41462962962963
2dfk,3,43.66592592592593,0.0
2dfk,4,38.71512345679013,-4.950802469135802
2dfk,2,43.50944444444444,-0.15648148148149232
2dfk,1,39.62895061728395,-4.036975308641985
1jmr,1,66.75733333333334,-3.6234666666666584
1jmr,4,64.42573333333335,-5.955066666666639
1jmr,3,60.9548,-9.425999999999995
1jmr,2,64.872,-5.508799999999994
1jmr,5,70.3808,0.0
1rhs,4,43.73261744966443,0.0
1rhs,3,34.56590604026845,-9.16671140939598
1rhs,5,33.90624161073825,-9.826375838926182
1rhs,1,38.09832214765101,-5.63429530201342
1rhs,2,35.982550335570465,-7.750067114093966
2b5x,1,41.21832167832167,-7.114405594405611
2b5x,3,38.100069930069935,-10.232657342657347
2b5x,5,41.73258741258741,-6.600139860139876
2b5x,4,40.05706293706295,-8.275664335664331
2b5x,2,48.33272727272728,0.0
5mol,4,56.70694444444444,-8.395185185185191
5mol,3,64.90287037037037,-0.19925925925926435
5mol,2,65.10212962962963,0.0
5mol,5,56.959537037037045,-8.142592592592585
5mol,1,54.43796296296296,-10.664166666666667
1t1u,5,31.193429319371727,-5.605445026178014
1t1u,2,36.79887434554974,0.0
1t1u,1,31.279947643979053,-5.518926701570688
1t1u,4,31.24397905759162,-5.5548952879581215
1t1u,3,27.623743455497383,-9.175130890052358
1r4g,3,87.12924528301886,-0.4200000000000017
1r4g,1,86.53301886792453,-1.0162264150943372
1r4g,4,60.755471698113205,-26.793773584905658
1r4g,2,60.48415094339623,-27.065094339622632
1r4g,5,87.54924528301886,0.0
4h7p,1,34.39337278106509,-4.494911242603557
4h7p,4,32.83005917159764,-6.058224852071007
4h7p,5,31.798639053254437,-7.089644970414209
4h7p,3,36.07372781065088,-2.8145562130177666
4h7p,2,38.888284023668646,0.0
2fe7,5,41.1474358974359,-12.291089743589751
2fe7,4,48.07987179487179,-5.358653846153857
2fe7,1,40.42192307692307,-13.016602564102577
2fe7,2,53.43852564102565,0.0
2fe7,3,39.0472435897436,-14.391282051282047
1zki,2,49.08936507936508,-0.45984126984127727
1zki,3,49.54920634920636,0.0
1zki,5,41.68595238095239,-7.863253968253964
1zki,1,44.77825396825396,-4.770952380952394
1zki,4,44.52230158730159,-5.026904761904767
2f71,4,29.20171717171717,-5.340067340067343
2f71,1,27.860033670033676,-6.681750841750837
2f71,5,26.46124579124579,-8.080538720538723
2f71,3,24.62185185185185,-9.919932659932662
2f71,2,34.54178451178451,0.0
2nmu,1,31.571250000000003,-3.1887500000000024
2nmu,5,27.41676470588235,-7.343235294117655
2nmu,4,29.34066176470588,-5.4193382352941235
2nmu,3,34.760000000000005,0.0
2nmu,2,31.84683823529412,-2.9131617647058867
2q3w,3,43.383944954128445,-4.590642201834861
2q3w,1,45.83908256880735,-2.135504587155957
2q3w,5,42.346146788990815,-5.628440366972491
2q3w,4,45.81779816513761,-2.156788990825696
2q3w,2,47.974587155963306,0.0
2qud,4,44.374609375000006,-2.073984374999988
2qud,3,38.6371875,-7.81140624999999
2qud,2,45.0065625,-1.4420312499999923
2qud,5,46.44859374999999,0.0
2qud,1,36.203359375,-10.245234374999995
1k61,5,64.19616666666668,-16.920999999999992
1k61,2,79.04366666666667,-2.07350000000001
1k61,4,77.95766666666665,-3.1595000000000226
1k61,3,81.11716666666668,0.0
1k61,1,79.16133333333332,-1.9558333333333593
5yc6,3,25.858218623481783,-3.3127530364372397
5yc6,1,25.711902834008093,-3.4590688259109292
5yc6,4,25.71457489878543,-3.4563967611335933
5yc6,5,27.348785425101216,-1.8221862348178064
5yc6,2,29.170971659919022,0.0
3k69,3,37.98806451612903,-0.15483870967742064
3k69,2,36.87503225806451,-1.267870967741942
3k69,1,32.907935483870965,-5.234967741935485
3k69,4,38.14290322580645,0.0
3k69,5,33.82393548387097,-4.318967741935481
1wgl,5,80.24717391304348,-5.961739130434779
1wgl,2,71.5063043478261,-14.70260869565216
1wgl,1,78.69434782608697,-7.514565217391294
1wgl,4,74.85304347826086,-11.355869565217404
1wgl,3,86.20891304347826,0.0
2dc5,4,43.15761904761906,-4.482142857142854
2dc5,1,47.63976190476191,0.0
2dc5,3,47.00619047619048,-0.6335714285714289
2dc5,5,42.297738095238095,-5.342023809523816
2dc5,2,43.6675,-3.9722619047619148
1lwh,1,31.116368286445013,-5.966010230179027
1lwh,3,26.985754475703324,-10.096624040920716
1lwh,2,37.08237851662404,0.0
1lwh,4,30.402736572890024,-6.6796419437340155
1lwh,5,27.69222506393862,-9.390153452685421
5tro,1,48.14357142857143,0.0
5tro,3,39.04923076923077,-9.09434065934066
5tro,4,45.24049450549451,-2.9030769230769167
5tro,5,41.06912087912088,-7.074450549450546
5tro,2,43.71653846153846,-4.4270329670329645
2zyq,3,35.93106870229007,-6.559923664122145
2zyq,2,34.30916030534351,-8.181832061068704
2zyq,1,42.490992366412215,0.0
2zyq,5,31.590687022900763,-10.900305343511452
2zyq,4,30.58534351145038,-11.905648854961836
6o9u,1,49.579606299212585,-9.528267716535446
6o9u,5,54.3544094488189,-4.753464566929132
6o9u,4,59.10787401574803,0.0
6o9u,2,56.66968503937009,-2.438188976377944
6o9u,3,56.85007874015749,-2.2577952755905386
1yjr,5,68.79722222222222,-9.51166666666667
1yjr,3,38.30708333333334,-40.00180555555555
1yjr,4,78.30888888888889,0.0
1yjr,1,39.04402777777777,-39.26486111111112
1yjr,2,76.78208333333333,-1.5268055555555549
2qdd,3,41.7451867219917,-3.695643153526973
2qdd,4,44.05419087136929,-1.3866390041493801
2qdd,5,45.44082987551867,0.0
2qdd,2,39.784439834024894,-5.656390041493779
2qdd,1,39.88261410788381,-5.558215767634863
3c20,4,45.41439999999999,-6.438499999999998
3c20,2,49.8338,-2.0190999999999946
3c20,1,40.8327,-11.020199999999988
3c20,5,47.0037,-4.849199999999989
3c20,3,51.85289999999999,0.0
2wp8,2,33.59413333333334,0.0
2wp8,4,31.73653333333333,-1.8576000000000086
2wp8,3,31.926866666666676,-1.667266666666663
2wp8,5,30.85793333333333,-2.7362000000000073
2wp8,1,32.03993333333333,-1.5542000000000087
1b9w,1,60.27888888888889,-12.995555555555576
1b9w,3,52.77577777777776,-20.498666666666708
1b9w,5,56.21844444444445,-17.05600000000002
1b9w,2,55.30777777777777,-17.966666666666697
1b9w,4,73.27444444444447,0.0
6coj,5,31.00375,0.0
6coj,1,29.236370967741934,-1.7673790322580665
6coj,2,30.764274193548392,-0.23947580645160826
6coj,3,26.592379032258066,-4.411370967741934
6coj,4,26.947379032258063,-4.0563709677419375
1wz3,3,38.95214285714286,-4.650119047619043
1wz3,2,38.11333333333334,-5.488928571428566
1wz3,1,40.01416666666666,-3.5880952380952422
1wz3,5,41.13940476190477,-2.462857142857132
1wz3,4,43.6022619047619,0.0
1r0r,5,38.19764705882353,-5.85588235294118
1r0r,2,38.90274509803921,-5.150784313725495
1r0r,1,44.05352941176471,0.0
1r0r,4,36.75921568627451,-7.294313725490198
1r0r,3,40.227254901960784,-3.8262745098039233
4ac9,1,43.71405063291139,-6.431645569620258
4ac9,3,49.17367088607594,-0.9720253164557064
4ac9,2,50.145696202531646,0.0
4ac9,4,49.651898734177216,-0.4937974683544297
4ac9,5,40.51835443037975,-9.627341772151894
2qkg,5,30.23742857142857,0.0
2qkg,2,30.07809523809524,-0.1593333333333291
2qkg,4,26.96628571428571,-3.271142857142859
2qkg,1,28.220333333333333,-2.017095238095237
2qkg,3,27.295857142857137,-2.9415714285714323
2idr,3,28.41152542372881,-4.523898305084749
2idr,4,29.06011299435028,-3.8753107344632802
2idr,5,27.617062146892653,-5.318361581920907
2idr,2,32.93542372881356,0.0
2idr,1,31.36785310734464,-1.5675706214689207
1cke,3,33.14088888888888,-9.369644444444447
1cke,4,36.001200000000004,-6.509333333333323
1cke,2,42.51053333333333,0.0
1cke,1,32.446488888888894,-10.064044444444434
1cke,5,31.375066666666665,-11.135466666666662
5tea,1,40.15300578034682,0.0
5tea,2,38.653872832369935,-1.4991329479768822
5tea,3,37.58965317919076,-2.563352601156055
5tea,5,34.537398843930646,-5.615606936416171
5tea,4,36.63976878612716,-3.5132369942196533
4jvw,3,82.36277777777777,-2.748333333333349
4jvw,5,85.11111111111111,0.0
4jvw,1,78.69111111111108,-6.42000000000003
4jvw,4,84.13425925925925,-0.9768518518518619
4jvw,2,84.02351851851851,-1.0875925925925998
1ixd,1,35.050109890109894,-9.453736263736253
1ixd,3,40.67648351648352,-3.8273626373626257
1ixd,4,35.65659340659341,-8.847252747252739
1ixd,2,44.50384615384615,0.0
1ixd,5,33.357142857142854,-11.146703296703294
3toy,4,51.06259541984733,0.0
3toy,3,47.0826717557252,-3.9799236641221256
3toy,5,44.88931297709924,-6.173282442748089
3toy,2,43.69167938931298,-7.370916030534346
3toy,1,47.231908396946565,-3.8306870229007615
1tpg,3,77.645,-4.336399999999998
1tpg,2,55.593,-26.38839999999999
1tpg,4,70.7788,-11.20259999999999
1tpg,1,73.0252,-8.956199999999995
1tpg,5,81.9814,0.0
1pf5,2,43.66876923076924,-13.408538461538448
1pf5,4,51.60207692307692,-5.47523076923077
1pf5,1,44.23507692307692,-12.842230769230774
1pf5,3,40.38153846153846,-16.69576923076923
1pf5,5,57.07730769230769,0.0
1xc2,1,38.24125,-21.50427631578947
1xc2,4,59.74552631578947,0.0
1xc2,5,34.98217105263158,-24.76335526315789
1xc2,3,36.34513157894736,-23.40039473684211
1xc2,2,35.576184210526314,-24.169342105263155
6ixl,4,31.270814814814816,-4.671160493827156
6ixl,3,33.348913580246915,-2.5930617283950568
6ixl,2,35.94197530864197,0.0
6ixl,1,32.165925925925926,-3.776049382716046
6ixl,5,32.56656790123456,-3.3754074074074083
1whq,3,49.810930232558135,-12.642558139534891
1whq,1,62.45348837209303,0.0
1whq,4,53.07616279069768,-9.377325581395347
1whq,5,47.063139534883724,-15.390348837209302
1whq,2,48.38976744186046,-14.06372093023257
3pl2,3,27.82190322580645,-15.54158064516129
3pl2,4,28.46758064516129,-14.89590322580645
3pl2,5,31.907354838709672,-11.456129032258069
3pl2,1,30.75748387096774,-12.606000000000002
3pl2,2,43.36348387096774,0.0
2rb6,5,83.96653846153845,-8.085961538461547
2rb6,1,84.52153846153844,-7.530961538461554
2rb6,2,91.09538461538462,-0.9571153846153777
2rb6,4,73.41115384615384,-18.641346153846158
2rb6,3,92.0525,0.0
6e1x,3,40.80782352941176,-0.1125882352941261
6e1x,2,32.0784705882353,-8.841941176470591
6e1x,5,28.5204705882353,-12.399941176470591
6e1x,4,40.92041176470589,0.0
6e1x,1,38.94182352941177,-1.9785882352941186
1ltl,5,29.5536820083682,-11.751338912133889
1ltl,3,39.38853556485356,-1.9164853556485255
1ltl,4,41.30502092050209,0.0
1ltl,1,29.240209205020925,-12.064811715481163
1ltl,2,34.30769874476988,-6.997322175732208
1evs,2,47.40190217391304,-5.557826086956531
1evs,3,52.95972826086957,0.0
1evs,1,48.54945652173912,-4.410271739130451
1evs,4,39.19532608695652,-13.764402173913048
1evs,5,43.58005434782609,-9.379673913043476
1cjx,5,40.80546666666667,0.0
1cjx,2,33.91786666666666,-6.887600000000006
1cjx,4,27.48233333333333,-13.323133333333338
1cjx,3,26.89173333333333,-13.913733333333337
1cjx,1,30.92553333333333,-9.879933333333337
1fho,4,83.36655462184876,-0.7406722689075309
1fho,1,82.16218487394957,-1.945042016806724
1fho,3,83.51294117647059,-0.5942857142857036
1fho,5,80.37344537815126,-3.7337815126050344
1fho,2,84.1072268907563,0.0
2bu9,4,29.06449848024316,-6.772887537993924
2bu9,2,35.83738601823708,0.0
2bu9,3,27.363343465045595,-8.474042553191488
2bu9,5,24.912796352583584,-10.9245896656535
2bu9,1,28.66072948328268,-7.176656534954404
1u3e,2,41.84333333333334,0.0
1u3e,1,33.78504761904762,-8.058285714285724
1u3e,4,34.903619047619046,-6.939714285714295
1u3e,3,33.67266666666667,-8.17066666666667
1u3e,5,32.50933333333333,-9.33400000000001
3us3,2,53.22301587301587,-4.170238095238105
3us3,3,56.72873015873016,-0.6645238095238142
3us3,5,53.45357142857144,-3.9396825396825292
3us3,1,57.39325396825397,0.0
3us3,4,46.079523809523806,-11.313730158730166
1vco,4,34.95064,-3.3783600000000007
1vco,3,31.36612,-6.962880000000002
1vco,2,38.329,0.0
1vco,5,30.219480000000004,-8.109519999999996
1vco,1,34.594240000000006,-3.7347599999999943
2fzt,1,93.78666666666668,-0.29666666666663843
2fzt,2,93.85025641025643,-0.23307692307687944
2fzt,4,91.97705128205128,-2.1062820512820366
2fzt,5,94.08333333333331,0.0
2fzt,3,92.05051282051282,-2.032820512820493
2fh5,1,36.98751937984496,-19.3106976744186
2fh5,3,45.34790697674418,-10.950310077519383
2fh5,4,48.70201550387596,-7.5962015503875975
2fh5,2,56.29821705426356,0.0
2fh5,5,43.70705426356589,-12.591162790697673
1f2q,4,34.17524390243903,-3.5645121951219494
1f2q,5,33.82207317073171,-3.917682926829265
1f2q,3,37.73975609756098,0.0
1f2q,2,32.289756097560975,-5.450000000000003
1f2q,1,35.209024390243904,-2.5307317073170736
1vk8,3,75.71784946236559,0.0
1vk8,5,71.1462365591398,-4.571612903225798
1vk8,1,73.13096774193549,-2.5868817204300996
1vk8,4,71.26010752688173,-4.457741935483867
1vk8,2,68.51623655913978,-7.201612903225808
6m0r,2,39.20347826086956,-5.528260869565223
6m0r,3,33.38431884057971,-11.347420289855073
6m0r,4,35.48478260869566,-9.246956521739122
6m0r,1,44.73173913043478,0.0
6m0r,5,42.90597101449276,-1.8257681159420187
6pr1,2,56.74627450980391,0.0
6pr1,3,52.77460784313725,-3.971666666666664
6pr1,1,45.68588235294118,-11.060392156862733
6pr1,4,47.14774509803922,-9.598529411764687
6pr1,5,56.01352941176471,-0.732745098039203
2i10,5,63.06623188405797,-10.456086956521744
2i10,3,69.15768115942028,-4.3646376811594365
2i10,4,64.66333333333333,-8.858985507246388
2i10,2,67.67391304347827,-5.848405797101449
2i10,1,73.52231884057971,0.0
1ml4,3,32.99388535031848,-4.79312101910827
1ml4,1,33.4112101910828,-4.375796178343947
1ml4,2,37.15420382165605,-0.6328025477707016
1ml4,5,34.05732484076433,-3.729681528662418
1ml4,4,37.78700636942675,0.0
1bvp,4,46.09316666666667,0.0
1bvp,5,40.25425,-5.83891666666667
1bvp,3,44.376583333333336,-1.7165833333333325
1bvp,1,41.02425,-5.0689166666666665
1bvp,2,41.092083333333335,-5.001083333333334
2con,2,39.77242424242424,-7.224848484848486
2con,4,46.28742424242424,-0.7098484848484929
2con,5,46.99727272727273,0.0
2con,1,41.33954545454545,-5.6577272727272785
2con,3,41.253939393939405,-5.743333333333325
1jh3,4,47.87070707070708,-13.001111111111108
1jh3,2,46.64424242424242,-14.227575757575764
1jh3,1,44.80515151515152,-16.066666666666663
1jh3,3,60.871818181818185,0.0
1jh3,5,35.88878787878788,-24.983030303030304
3h9v,3,59.43538461538461,0.0
3h9v,4,57.71942307692307,-1.715961538461542
3h9v,5,51.67903846153846,-7.7563461538461524
3h9v,1,59.2248076923077,-0.2105769230769141
3h9v,2,49.09884615384616,-10.336538461538453
1klo,1,54.16078431372549,0.0
1klo,3,53.49019607843136,-0.670588235294133
1klo,5,45.77901960784313,-8.381764705882361
1klo,2,48.47627450980392,-5.684509803921571
1klo,4,51.21313725490196,-2.9476470588235344
3nuh,3,67.14818713450292,-5.72432748538013
3nuh,1,56.568479532163735,-16.304035087719313
3nuh,5,72.87251461988305,0.0
3nuh,2,65.84456140350878,-7.0279532163742715
3nuh,4,59.03397660818712,-13.838538011695931
3q90,2,33.02824427480916,-0.02488549618320235
3q90,1,33.05312977099236,0.0
3q90,3,32.524503816793896,-0.5286259541984677
3q90,4,32.070839694656485,-0.9822900763358788
3q90,5,29.35320610687023,-3.699923664122135
6h24,4,37.20694656488549,-16.461297709923677
6h24,2,48.84564885496183,-4.822595419847339
6h24,3,37.57725190839695,-16.090992366412216
6h24,1,35.71343511450381,-17.95480916030536
6h24,5,53.66824427480917,0.0
1o13,4,66.50822429906542,-17.548317757009357
1o13,5,84.05654205607478,0.0
1o13,2,49.81084112149533,-34.245700934579446
1o13,3,73.85214953271027,-10.204392523364504
1o13,1,48.40196261682243,-35.654579439252345
2zad,5,45.27031674208145,-3.9189592760181
2zad,4,49.18927601809955,0.0
2zad,1,45.16393665158371,-4.025339366515837
2zad,3,44.1714479638009,-5.017828054298647
2zad,2,48.671040723981896,-0.5182352941176518
3las,5,37.20596385542169,-3.4068072289156603
3las,3,38.47746987951808,-2.135301204819271
3las,2,40.61277108433735,0.0
3las,1,31.71427710843373,-8.898493975903623
3las,4,35.76415662650603,-4.848614457831324
3lbe,2,29.88483606557377,-3.3343442622950796
3lbe,1,31.83254098360656,-1.3866393442622886
3lbe,3,33.21918032786885,0.0
3lbe,4,28.043852459016392,-5.175327868852456
3lbe,5,27.99704918032787,-5.222131147540978
1iuf,1,53.2952,-6.322666666666677
1iuf,3,59.61786666666668,0.0
1iuf,4,53.68866666666667,-5.929200000000009
1iuf,2,55.11133333333334,-4.506533333333337
1iuf,5,51.75413333333334,-7.863733333333336
2w40,1,32.92771653543308,-5.780354330708647
2w40,5,31.976929133858267,-6.731141732283458
2w40,4,35.35763779527559,-3.3504330708661314
2w40,2,38.708070866141725,0.0
2w40,3,33.10059055118111,-5.607480314960618
5zb2,5,38.03569767441861,-28.782558139534878
5zb2,4,66.81825581395348,0.0
5zb2,1,45.33848837209303,-21.479767441860453
5zb2,3,62.851162790697686,-3.9670930232557993
5zb2,2,60.26034883720931,-6.557906976744178
4cr2,3,33.53046692607004,-10.725525291828788
4cr2,1,38.57237354085603,-5.683618677042801
4cr2,2,43.69653696498055,-0.5594552529182764
4cr2,4,44.25599221789883,0.0
4cr2,5,36.68929961089494,-7.566692607003887
6xip,5,42.47034782608695,-0.5833043478260862
6xip,4,36.54521739130435,-6.508434782608688
6xip,1,41.22234782608695,-1.8313043478260838
6xip,2,37.790000000000006,-5.26365217391303
6xip,3,43.05365217391304,0.0
4f7u,1,56.31225806451613,0.0
4f7u,5,44.369032258064514,-11.943225806451615
4f7u,3,53.51849462365592,-2.793763440860211
4f7u,4,43.01623655913978,-13.296021505376352
4f7u,2,49.2574193548387,-7.054838709677426
2brf,1,41.887722772277215,-15.210099009901015
2brf,2,49.1350495049505,-7.962772277227728
2brf,3,57.09782178217823,0.0
2brf,5,42.366633663366336,-14.731188118811893
2brf,4,39.84465346534653,-17.253168316831697
1ix9,2,50.61191304347827,-7.152260869565204
1ix9,5,46.2575652173913,-11.506608695652169
1ix9,3,57.76417391304347,0.0
1ix9,4,55.9364347826087,-1.8277391304347717
1ix9,1,50.77173913043478,-6.99243478260869
3iu1,2,38.00761194029851,-1.526467661691541
3iu1,3,39.53407960199005,0.0
3iu1,1,32.78646766169154,-6.747611940298512
3iu1,5,32.80756218905473,-6.726517412935323
3iu1,4,37.45298507462687,-2.0810945273631773
2qp2,2,57.37671052631579,0.0
2qp2,5,47.99861842105263,-9.378092105263157
2qp2,3,45.92138157894737,-11.455328947368422
2qp2,4,46.93730263157895,-10.439407894736839
2qp2,1,52.828421052631576,-4.548289473684214
2ppx,5,73.15693548387095,-15.425322580645158
2ppx,3,60.825967741935486,-27.756290322580625
2ppx,4,88.58225806451611,0.0
2ppx,1,63.04161290322581,-25.5406451612903
2ppx,2,70.13999999999997,-18.44225806451614
1edz,1,33.4619298245614,-24.65222222222223
1edz,3,30.919122807017544,-27.195029239766086
1edz,2,38.337836257309945,-19.776315789473685
1edz,4,58.11415204678363,0.0
1edz,5,29.542807017543858,-28.571345029239772
1cix,4,79.76409090909091,-4.130227272727268
1cix,5,83.89431818181818,0.0
1cix,2,68.99113636363636,-14.903181818181821
1cix,3,81.6315909090909,-2.2627272727272754
1cix,1,68.44022727272727,-15.454090909090908
4ejo,5,47.12252252252252,-15.641981981982
4ejo,4,62.76450450450452,0.0
4ejo,3,57.55378378378378,-5.210720720720744
4ejo,2,60.969369369369375,-1.7951351351351477
4ejo,1,59.35450450450449,-3.410000000000032
1f5n,5,61.822,-0.38350000000000506
1f5n,2,62.18860000000001,-0.016899999999999693
1f5n,4,59.55626666666667,-2.649233333333335
1f5n,1,59.30116666666666,-2.904333333333348
1f5n,3,62.20550000000001,0.0
1pd0,5,30.420982658959534,-8.422485549132954
1pd0,4,32.39092485549133,-6.452543352601161
1pd0,1,32.148150289017345,-6.695317919075144
1pd0,3,31.908034682080924,-6.935433526011565
1pd0,2,38.84346820809249,0.0
1ok3,1,40.51645161290323,-4.693709677419349
1ok3,4,41.00629032258065,-4.203870967741935
1ok3,2,45.21016129032258,0.0
1ok3,3,41.44935483870968,-3.7608064516129005
1ok3,5,41.02016129032258,-4.190000000000005
1l5j,5,45.20025,-38.560625
1l5j,2,60.06837499999999,-23.69250000000001
1l5j,4,69.945875,-13.814999999999998
1l5j,3,83.760875,0.0
1l5j,1,68.95068749999999,-14.810187500000012
1vkz,4,40.20639534883721,-2.5
1vkz,3,41.30709302325582,-1.3993023255813952
1vkz,2,42.36953488372093,-0.3368604651162812
1vkz,5,40.88139534883721,-1.8250000000000028
1vkz,1,42.70639534883721,0.0
3vfi,2,38.287211538461534,-19.04250000000001
3vfi,4,57.329711538461545,0.0
3vfi,5,45.2375,-12.092211538461548
3vfi,3,40.106923076923074,-17.22278846153847
3vfi,1,37.77759615384616,-19.552115384615384
6k2f,4,54.10226277372262,0.0
6k2f,5,33.306934306569346,-20.795328467153276
6k2f,1,37.35678832116788,-16.74547445255474
6k2f,2,46.7663503649635,-7.335912408759121
6k2f,3,38.09175182481752,-16.0105109489051
2j4b,2,39.30351145038168,-21.007862595419844
2j4b,5,44.64679389312977,-15.664580152671753
2j4b,1,49.07793893129772,-11.233435114503799
2j4b,4,45.327175572519074,-14.984198473282447
2j4b,3,60.31137404580152,0.0
1vcf,2,44.02990322580645,0.0
1vcf,4,35.91429032258065,-8.115612903225802
1vcf,5,36.11883870967742,-7.911064516129031
1vcf,3,31.94858064516129,-12.08132258064516
1vcf,1,33.25996774193548,-10.769935483870967
1xq4,4,44.43829268292684,-33.66292682926827
1xq4,5,40.77455284552846,-37.326666666666654
1xq4,3,78.10121951219512,0.0
1xq4,1,43.68121951219512,-34.419999999999995
1xq4,2,63.054959349593496,-15.04626016260162
1ybf,1,31.18113821138211,-1.3138617886178956
1ybf,3,27.600650406504062,-4.894349593495942
1ybf,2,32.495000000000005,0.0
1ybf,5,29.062195121951216,-3.4328048780487883
1ybf,4,28.247357723577235,-4.24764227642277
1ako,5,28.6340671641791,-5.8637313432835825
1ako,4,33.30791044776119,-1.1898880597014951
1ako,1,30.19727611940299,-4.300522388059694
1ako,2,34.49779850746268,0.0
1ako,3,31.775410447761196,-2.722388059701487
1wvh,5,44.723984962406014,0.0
1wvh,3,38.83195488721804,-5.892030075187975
1wvh,1,39.64992481203007,-5.074060150375942
1wvh,4,41.07067669172932,-3.653308270676696
1wvh,2,42.55097744360902,-2.173007518796993
3f1l,5,43.27951020408163,-13.314571428571426
3f1l,4,50.08179591836734,-6.512285714285717
3f1l,3,55.64097959183673,-0.9531020408163258
3f1l,1,44.97983673469388,-11.614244897959175
3f1l,2,56.59408163265306,0.0
1jta,4,26.041495844875342,-5.768310249307483
1jta,1,28.73218836565097,-3.0776177285318553
1jta,2,31.809806094182825,0.0
1jta,5,26.083213296398892,-5.726592797783933
1jta,3,24.81537396121884,-6.994432132963986
1s29,1,41.6129213483146,-3.258202247191015
1s29,5,38.121460674157305,-6.74966292134831
1s29,3,43.283370786516855,-1.5877528089887605
1s29,4,44.871123595505615,0.0
1s29,2,42.88988764044944,-1.981235955056178
5yx6,2,34.97555555555556,0.0
5yx6,1,30.43777777777778,-4.53777777777778
5yx6,5,28.24085271317829,-6.734702842377271
5yx6,3,27.99111111111111,-6.984444444444449
5yx6,4,32.28565891472868,-2.6898966408268805
1ytq,1,36.50108695652173,-1.6619565217391497
