,Unnamed: 0,con,dgram_cce,exp_res,fape,hard,helix,i_ptm,loss,models,pae,plddt,ptm,recycles,seq_ent,seqid,soft,temp,rmsd_io,tm_i,tm_o,tm_io,composite,names,data
2002766_0003,37,2.3790879249572754,1.6468372344970703,0.0164983961731195,0.1704575419425964,1.0,0.6611441969871521,0.0,1.6468372344970703,[0],4.5283193141222,0.8724134117364883,0.6310551762580872,3,189.90579223632807,1.0,0.0,1.0,0.6105727553367615,1.0,0.959,0.959,0.5279688183414439,2002766_0003,Foldit
2002766_0004,38,2.2670352458953857,1.632736325263977,0.0274765361100435,0.2065946161746978,1.0,0.6881459951400757,0.0,1.632736325263977,[0],4.762530103325844,0.8714013248682022,0.677124559879303,3,189.90579223632807,1.0,0.0,1.0,1.0297104120254517,1.0,0.8978,0.8978,0.5297444107967855,2002766_0004,Foldit
2002766_0006,39,2.294154167175293,1.6260734796524048,0.0520071312785148,0.2475927174091339,1.0,0.7501881718635559,0.0,1.6260734796524048,[0],4.43343211710453,0.8813697025179863,0.6545196771621704,3,189.90579223632807,1.0,0.0,1.0,1.2976651191711426,1.0,0.8617,0.8617,0.4970921647935873,2002766_0006,Foldit
2002787_0005,40,1.985604166984558,1.6712024211883545,0.023441731929779,0.2299443185329437,1.0,4.60399866104126,0.0,1.6712024211883545,[0],3.398987889289856,0.9123191982507706,0.7212647199630737,3,203.47048950195312,1.0,0.0,1.0,0.793492317199707,1.0,0.9408,0.9408,0.6190686509015159,2002787_0005,Foldit
2002922_1013,41,2.31643295288086,1.657296061515808,0.0403406135737896,0.241442859172821,1.0,4.0593461990356445,0.0,1.657296061515808,[0],5.091994404792786,0.8618592768907547,0.6490590572357178,3,217.03518676757807,1.0,0.0,1.0,0.972665011882782,1.0,0.922,0.922,0.5157645592897422,2002922_1013,Foldit
2002922_1018,42,2.270059108734131,2.1394853591918945,0.0142547711730003,0.3468287587165832,1.0,4.469725608825684,0.0,2.1394853591918945,[0],5.054609924554825,0.8496325016021729,0.6571283936500549,3,217.03518676757807,1.0,0.0,1.0,1.5695432424545288,1.0,0.8282,0.8282,0.462398670251945,2002922_1018,Foldit
2002949_0000,43,2.26572322845459,1.820412516593933,0.0124208303168416,0.185694083571434,1.0,3.954385995864868,0.0,1.820412516593933,[0],4.2346208691596985,0.8765492960810661,0.6181818246841431,3,176.34109497070312,1.0,0.0,1.0,0.7195087671279907,1.0,0.9412,0.9412,0.5100050728923073,2002949_0000,Foldit
2002949_0007,44,2.497859477996826,1.9683219194412231,0.059155236929655,0.239435389637947,1.0,3.764587879180908,0.0,1.9683219194412231,[0],6.028408885002136,0.8146046102046967,0.5433568954467773,3,176.34109497070312,1.0,0.0,1.0,0.9276567697525024,1.0,0.9047,0.9047,0.4004392476661926,2002949_0007,Foldit
2002990_0006,45,2.104161500930786,1.6902315616607666,0.0239202845841646,0.233763113617897,1.0,4.963171005249023,0.0,1.6902315616607666,[0],4.556832313537598,0.8690424114465714,0.6903382539749146,3,227.886962890625,1.0,0.0,1.0,0.8055936098098755,1.0,0.9462,0.9462,0.5676568136611636,2002990_0006,Foldit
2002990_1031,46,2.367872476577759,1.648263692855835,0.0284956824034452,0.277940958738327,1.0,4.014159202575684,0.0,1.648263692855835,[0],5.529129058122635,0.8331518918275833,0.6451922655105591,3,230.59988403320312,1.0,0.0,1.0,0.994401752948761,1.0,0.9278,0.9278,0.4987325406959356,2002990_1031,Foldit
2002990_1039,47,2.2951388359069824,1.8458235263824463,0.0363696403801441,0.2785291075706482,1.0,3.705702543258667,0.0,1.8458235263824463,[0],5.272416442632675,0.846440002322197,0.6504820585250854,3,230.59988403320312,1.0,0.0,1.0,1.4946670532226562,1.0,0.8826,0.8826,0.4859542954044324,2002990_1039,Foldit
2003048_0003,48,2.3176989555358887,1.900092840194702,0.0230741742998361,0.2309745252132415,1.0,3.837620258331299,0.0,1.900092840194702,[0],4.872582197189331,0.85667784512043,0.6216139197349548,3,189.90579223632807,1.0,0.0,1.0,0.8117520809173584,1.0,0.9306,0.9306,0.4955657858514799,2003048_0003,Foldit
2003048_0005,49,2.478569269180298,1.867143630981445,0.0261807143688201,0.1994005590677261,1.0,3.2110583782196045,0.0,1.867143630981445,[0],5.326584905385971,0.8472457677125931,0.5572044253349304,3,189.90579223632807,1.0,0.0,1.0,0.6533072590827942,1.0,0.9536,0.9536,0.4501841572879766,2003048_0005,Foldit
2003048_1024,50,2.2593743801116943,1.9085917472839355,0.0371404737234115,0.2423045933246612,1.0,3.8698904514312735,0.0,1.9085917472839355,[0],4.879265487194061,0.8609350919723511,0.6456124782562256,3,189.90579223632807,1.0,0.0,1.0,0.932997465133667,1.0,0.9224,0.9224,0.5126979963303698,2003048_1024,Foldit
2003048_1050,51,2.2508814334869385,2.1868152618408203,0.0411016047000885,0.2685208618640899,1.0,4.039252281188965,0.0,2.1868152618408203,[0],4.443225622177124,0.858352854847908,0.6383718848228455,3,189.90579223632807,1.0,0.0,1.0,1.534671425819397,1.0,0.807,0.807,0.4421943021424098,2003048_1050,Foldit
2003205_0000,52,2.086721181869507,1.7037194967269895,0.0172201823443174,0.2076839506626129,1.0,4.417423725128174,0.0,1.7037194967269895,[0],3.782796189188957,0.8974567651748657,0.7006921172142029,3,203.47048950195312,1.0,0.0,1.0,0.7650759220123291,1.0,0.9468,0.9468,0.5953865460347816,2003205_0000,Foldit
2003205_0002,53,2.053525686264038,1.695386528968811,0.0241397619247436,0.2031792104244232,1.0,4.309926986694336,0.0,1.695386528968811,[0],3.5925972759723663,0.8990039452910423,0.708319902420044,3,203.47048950195312,1.0,0.0,1.0,0.5895701050758362,1.0,0.9666,0.9666,0.6155138550845392,2003205_0002,Foldit
2003205_0003,54,2.1135146617889404,1.5075584650039673,0.0156851597130298,0.1576902121305465,1.0,3.9312355518341056,0.0,1.5075584650039673,[0],3.7820021212100974,0.9071308970451356,0.6901578903198242,3,203.47048950195312,1.0,0.0,1.0,0.4262951910495758,1.0,0.9812,0.9812,0.6142935514810066,2003205_0003,Foldit
2003205_0006,55,2.455922842025757,1.950393795967102,0.0371434204280376,0.3765869438648224,1.0,3.298314332962036,0.0,1.950393795967102,[0],5.916114091873169,0.8167729824781418,0.5938073396682739,3,203.47048950195312,1.0,0.0,1.0,1.898296594619751,1.0,0.7522,0.7522,0.3648213566207445,2003205_0006,Foldit
2003205_0008,56,2.2091619968414307,1.6995246410369873,0.0266995225101709,0.2388818562030792,1.0,3.7764761447906494,0.0,1.6995246410369873,[0],4.424519523978233,0.871443584561348,0.6566712856292725,3,203.47048950195312,1.0,0.0,1.0,0.8006738424301147,1.0,0.9394,0.9394,0.5375735090982287,2003205_0008,Foldit
2003205_1035,57,2.397832155227661,2.052260160446167,0.0350257717072963,0.2748440504074096,1.0,4.379415512084961,0.0,2.052260160446167,[0],5.758965775370598,0.8182170391082764,0.5962728261947632,3,203.47048950195312,1.0,0.0,1.0,1.2095317840576172,1.0,0.8805,0.8805,0.4295788562810015,2003205_1035,Foldit
2003245_0004,58,2.116044759750366,1.685543656349182,0.0221900884062051,0.2261482328176498,1.0,4.626032829284668,0.0,1.685543656349182,[0],4.089582666754723,0.8963470235466957,0.6998353004455566,3,244.16461181640625,1.0,0.0,1.0,0.8691502809524536,1.0,0.9433,0.9433,0.5917276456677854,2003245_0004,Foldit
2003265_0007,59,2.156530380249023,1.7430741786956787,0.0154843507334589,0.2020133137702942,1.0,4.6531829833984375,0.0,1.7430741786956787,[0],4.264638394117355,0.8780254796147346,0.6808473467826843,3,217.03518676757807,1.0,0.0,1.0,0.6011355519294739,1.0,0.9666,0.9666,0.5778347541752962,2003265_0007,Foldit
2003265_1034,60,2.0760955810546875,1.5903115272521973,0.019994918256998,0.1695370376110077,1.0,4.659750938415527,0.0,1.5903115272521973,[0],3.9903056919574738,0.8940126150846481,0.6842842102050781,3,217.03518676757807,1.0,0.0,1.0,0.562814474105835,1.0,0.9714,0.9714,0.5942624169424949,2003265_1034,Foldit
2003285_0000,61,1.9481135606765747,1.5407352447509766,0.0119900032877922,0.1308450996875763,1.0,3.926419496536255,0.0,1.5407352447509766,[0],3.067852072417736,0.9228698313236235,0.7338374257087708,3,176.34109497070312,1.0,0.0,1.0,0.4493795335292816,1.0,0.9748,0.9748,0.6601700634664885,2003285_0000,Foldit
2003308_0004,62,2.299976825714112,1.7841107845306396,0.0180694200098514,0.3381393849849701,1.0,3.8048927783966064,0.0,1.7841107845306396,[0],4.797894537448883,0.873523473739624,0.6482904553413391,3,230.59988403320312,1.0,0.0,1.0,1.5802040100097656,1.0,0.861,0.861,0.4875816571966698,2003308_0004,Foldit
2003308_0005,63,2.5448312759399414,1.849396586418152,0.0334337912499904,0.3193118572235107,1.0,3.9355525970458975,0.0,1.849396586418152,[0],6.987197697162628,0.8015354722738266,0.5983760952949524,3,230.59988403320312,1.0,0.0,1.0,1.4254053831100464,1.0,0.863,0.863,0.4139117718784816,2003308_0005,Foldit
2003308_0009,64,2.5294506549835205,2.03643798828125,0.0626747906208038,0.3286558389663696,1.0,4.0989909172058105,0.0,2.03643798828125,[0],7.150265723466873,0.7892761677503586,0.5703864693641663,3,230.59988403320312,1.0,0.0,1.0,1.299203395843506,1.0,0.89,0.89,0.4006712775420017,2003308_0009,Foldit
2003308_1010,65,2.0853021144866943,1.511733055114746,0.0170162320137023,0.2807501852512359,1.0,3.978959798812866,0.0,1.511733055114746,[0],4.136156439781189,0.8985621929168701,0.7046496868133545,3,230.59988403320312,1.0,0.0,1.0,0.8637438416481018,1.0,0.9403,0.9403,0.5953712252222683,2003308_1010,Foldit
2003333_0000,66,2.0393621921539307,1.852819800376892,0.0236189235001802,0.2414866387844085,1.0,4.387256145477295,0.0,1.852819800376892,[0],3.613609820604324,0.9079874977469444,0.7133700847625732,3,203.47048950195312,1.0,0.0,1.0,0.9395973682403564,1.0,0.9246,0.9246,0.59889219191647,2003333_0000,Foldit
2003333_0005,67,2.3712918758392334,1.89411735534668,0.0217137541621923,0.2137980908155441,1.0,4.099802017211914,0.0,1.89411735534668,[0],5.510505184531212,0.8244809508323669,0.6124016046524048,3,203.47048950195312,1.0,0.0,1.0,1.061171293258667,1.0,0.9013,0.9013,0.4550784990600574,2003333_0005,Foldit
2003333_0006,68,1.8113646507263184,1.5909987688064575,0.0107825435698032,0.1738621890544891,1.0,4.809740543365479,0.0,1.5909987688064575,[0],3.007948212325573,0.9289179891347884,0.7651509046554565,3,203.47048950195312,1.0,0.0,1.0,0.5496901273727417,1.0,0.9697,0.9697,0.6892263378131734,2003333_0006,Foldit
2003333_1006,69,2.2245969772338867,1.7572680711746216,0.0287336818873882,0.2188308835029602,1.0,3.5582830905914307,0.0,1.7572680711746216,[0],4.412394627928734,0.8760394752025604,0.6570963859558105,3,203.47048950195312,1.0,0.0,1.0,1.0325102806091309,1.0,0.9105,0.9105,0.524122380716862,2003333_1006,Foldit
2003333_1013,70,2.465183019638061,2.0502963066101074,0.0451373718678951,0.2315191030502319,1.0,3.680108070373535,0.0,2.0502963066101074,[0],5.870667442679405,0.8201208710670471,0.5753786563873291,3,203.47048950195312,1.0,0.0,1.0,1.08195161819458,1.0,0.8997,0.8997,0.4245504763693263,2003333_1013,Foldit
2003360_0005,71,2.0626089572906494,1.401536226272583,0.0195239949971437,0.1575848311185836,1.0,4.380764484405518,0.0,1.401536226272583,[0],3.9530500918626794,0.8979076594114304,0.7276029586791992,3,244.16461181640625,1.0,0.0,1.0,0.4693824350833893,1.0,0.9819,0.9819,0.6414951727285582,2003360_0005,Foldit
2003360_1013,72,2.304133892059326,1.9067387580871584,0.0248456820845603,0.3371107578277588,1.0,3.9869792461395264,0.0,1.9067387580871584,[0],5.552876263856888,0.8464858084917068,0.6489028930664062,3,244.16461181640625,1.0,0.0,1.0,1.3621175289154053,1.0,0.8785,0.8785,0.4825487086264286,2003360_1013,Foldit
2003382_0002,73,2.098408460617065,1.845190167427063,0.0237078182399272,0.2273785769939422,1.0,3.834911823272705,0.0,1.845190167427063,[0],3.9368675500154495,0.881200984120369,0.699642539024353,3,189.90579223632807,1.0,0.0,1.0,0.8930450081825256,1.0,0.9275,0.9275,0.5718275811114804,2003382_0002,Foldit
2003382_0004,74,2.1343748569488525,1.7345657348632812,0.0554027818143367,0.2160707861185073,1.0,4.138924598693848,0.0,1.7345657348632812,[0],4.20623305439949,0.8861022293567657,0.6701561212539673,3,189.90579223632807,1.0,0.0,1.0,0.7756451368331909,1.0,0.9407,0.9407,0.5586129018597522,2003382_0004,Foldit
2003382_0009,75,2.0380141735076904,2.0351994037628174,0.0530169531702995,0.282988041639328,1.0,3.577542304992676,0.0,2.0351994037628174,[0],3.8598741367459297,0.8880018666386604,0.677839994430542,3,189.90579223632807,1.0,0.0,1.0,1.3926167488098145,1.0,0.8482,0.8482,0.5105512415615554,2003382_0009,Foldit
2003382_1021,76,2.3971757888793945,2.028351068496704,0.0325995907187461,0.2847637832164764,1.0,3.903153657913208,0.0,2.028351068496704,[0],5.224386647343636,0.8436267077922821,0.6067530512809753,3,189.90579223632807,1.0,0.0,1.0,1.335841178894043,1.0,0.8438,0.8438,0.4319185041404377,2003382_1021,Foldit
2003414_1018,77,2.286813735961914,2.019761562347412,0.0302053336054086,0.3565657436847687,1.0,4.027012348175049,0.0,2.019761562347412,[0],5.286285609006882,0.8526087403297424,0.6674489378929138,3,230.59988403320312,1.0,0.0,1.0,1.6065490245819092,1.0,0.8448,0.8448,0.4807526998951157,2003414_1018,Foldit
2003455_0001,78,2.411247968673706,2.1160755157470703,0.0249759573489427,0.2363108545541763,1.0,4.043033599853516,0.0,2.1160755157470703,[0],5.149023175239563,0.8462084978818893,0.5838064551353455,3,176.34109497070312,1.0,0.0,1.0,0.9936600923538208,1.0,0.8959,0.8959,0.4425942949762875,2003455_0001,Foldit
2003455_0002,79,2.243818998336792,1.860772728919983,0.0240846294909715,0.2098486125469207,1.0,3.7841506004333496,0.0,1.860772728919983,[0],4.350933119654656,0.8737498074769974,0.621786892414093,3,176.34109497070312,1.0,0.0,1.0,0.7734436392784119,1.0,0.9411,0.9411,0.5112866216815146,2003455_0002,Foldit
2003455_0009,80,2.691230773925781,2.205524206161499,0.0827045515179634,0.2175461649894714,1.0,3.481999635696411,0.0,2.205524206161499,[0],7.4651148319244385,0.7370258569717407,0.4973646402359009,3,176.34109497070312,1.0,0.0,1.0,0.8537925481796265,1.0,0.9241,0.9241,0.3387478916423308,2003455_0009,Foldit
2003455_1023,81,2.2091541290283203,1.9974623918533323,0.0234918557107448,0.2305814027786255,1.0,4.12445068359375,0.0,1.9974623918533323,[0],4.019226118922234,0.8850592821836472,0.6396512985229492,3,168.2022705078125,1.0,0.0,1.0,1.0316221714019775,1.0,0.8912,0.8912,0.50453444919846,2003455_1023,Foldit
2003485_0000,82,2.2956478595733643,1.939644455909729,0.0371386036276817,0.2632080912590027,1.0,4.125850677490234,0.0,1.939644455909729,[0],5.641521319746971,0.8352905213832855,0.6206896305084229,3,217.03518676757807,1.0,0.0,1.0,0.9159725904464722,1.0,0.927,0.927,0.4806088650334051,2003485_0000,Foldit
2003485_0002,83,2.020423650741577,1.4428261518478394,0.0250083450227975,0.182543471455574,1.0,3.900624036788941,0.0,1.4428261518478394,[0],3.6430046558380127,0.9129111841320992,0.7252417802810669,3,217.03518676757807,1.0,0.0,1.0,0.500214159488678,1.0,0.9767,0.9767,0.6466548373731104,2003485_0002,Foldit
2003485_1017,84,2.50543212890625,2.0003132820129395,0.0574411749839782,0.2866151034832001,1.0,3.2056326866149902,0.0,2.0003132820129395,[0],6.591795265674591,0.8015632629394531,0.5369215607643127,3,217.03518676757807,1.0,0.0,1.0,1.3164851665496826,1.0,0.8725,0.8725,0.3755035819197161,2003485_1017,Foldit
2003485_1029,85,2.422040700912476,1.8106619119644165,0.0540085546672344,0.2823476493358612,1.0,4.052853107452393,0.0,1.8106619119644165,[0],6.364179074764252,0.8173365741968155,0.592094898223877,3,217.03518676757807,1.0,0.0,1.0,1.2420094013214111,1.0,0.8879,0.8879,0.4296910502722082,2003485_1029,Foldit
2003485_1036,86,2.490427732467652,1.955229878425598,0.0484603606164455,0.3303711712360382,1.0,4.011880397796631,0.0,1.955229878425598,[0],6.472284570336342,0.8093796968460083,0.5860844850540161,3,217.03518676757807,1.0,0.0,1.0,1.4210660457611084,1.0,0.8826,0.8826,0.4186744455938501,2003485_1036,Foldit
2003532_0000,87,2.326967716217041,1.965259790420532,0.0214513819664716,0.3172090053558349,1.0,3.538578987121582,0.0,1.965259790420532,[0],4.886077657341957,0.8684327304363251,0.6478825807571411,3,203.47048950195312,1.0,0.0,1.0,1.5559059381484983,1.0,0.8203,0.8203,0.4615355923910094,2003532_0000,Foldit
2003532_1020,88,2.416240930557251,1.996858835220337,0.0160527154803276,0.3108986020088196,1.0,3.619784832000733,0.0,1.996858835220337,[0],5.179779797792435,0.8354284465312958,0.6040886640548706,3,203.47048950195312,1.0,0.0,1.0,1.102564811706543,1.0,0.8941,0.8941,0.4512279989210204,2003532_1020,Foldit
2003532_1022,89,2.401989221572876,2.044745445251465,0.0353720337152481,0.3255258202552795,1.0,4.040379524230957,0.0,2.044745445251465,[0],5.699479043483734,0.8299180865287781,0.6172580718994141,3,203.47048950195312,1.0,0.0,1.0,1.092097520828247,1.0,0.8966,0.8966,0.4593045437637384,2003532_1022,Foldit
2003594_0000,90,1.7773864269256592,1.3397080898284912,0.0171659160405397,0.1883161664009094,1.0,4.459044933319092,0.0,1.3397080898284912,[0],3.4734813049435616,0.9269102290272712,0.7720971703529358,3,271.29400634765625,1.0,0.0,1.0,0.6215180158615112,1.0,0.9727,0.9727,0.6961271169185619,2003594_0000,Foldit
997258_0001,91,2.065058469772339,1.6296051740646362,0.0217923168092966,0.2441206574440002,1.0,0.7301702499389648,0.0,1.6296051740646362,[0],3.4058397859334946,0.9144544899463654,0.7069077491760254,3,195.3316802978516,1.0,0.0,1.0,1.2387206554412842,1.0,0.8705,0.8705,0.562721637216955,997258_0001,Foldit
997258_0004,92,2.3456027507781982,1.688652753829956,0.047912161797285,0.2879900634288788,1.0,0.8841558694839478,0.0,1.688652753829956,[0],4.3318625539541245,0.8790118843317032,0.6514624357223511,3,195.3316802978516,1.0,0.0,1.0,1.172308087348938,1.0,0.8868,0.8868,0.5078200103298801,997258_0004,Foldit
997523_0000,93,2.430305242538452,1.5038928985595703,0.0104876086115837,0.3809952735900879,1.0,0.6034852862358093,0.0,1.5038928985595703,[0],5.143286854028702,0.8602809756994247,0.652097225189209,3,257.72930908203125,1.0,0.0,1.0,2.232335329055786,1.0,0.7598,0.7598,0.4262377988564344,997523_0000,Foldit
997523_0003,94,2.025743007659912,1.4116601943969729,0.0261241197586059,0.2264631986618042,1.0,0.6101292371749878,0.0,1.4116601943969729,[0],3.9606073647737503,0.9153535291552544,0.7470112442970276,3,257.72930908203125,1.0,0.0,1.0,1.1269025802612305,1.0,0.9161,0.9161,0.6264102889058015,997523_0003,Foldit
997523_0005,95,2.78532075881958,1.7176254987716677,0.0297661274671554,0.4657270312309265,1.0,0.59117192029953,0.0,1.7176254987716677,[0],7.497476682066917,0.7744294703006744,0.5442717671394348,3,257.72930908203125,1.0,0.0,1.0,3.046374797821045,1.0,0.6705,0.6705,0.2826158145861837,997523_0005,Foldit
997523_0006,96,2.276151657104492,1.5008059740066528,0.020155468955636,0.3951279819011688,1.0,0.5246332287788391,0.0,1.5008059740066528,[0],5.30923967063427,0.8650419861078262,0.6918219923973083,3,257.72930908203125,1.0,0.0,1.0,2.2083120346069336,1.0,0.8025,0.8025,0.480260193944994,997523_0006,Foldit
997523_0008,97,2.059258460998535,1.7313315868377686,0.0104209268465638,0.3078995943069458,1.0,0.744476854801178,0.0,1.7313315868377686,[0],4.336080491542816,0.8905704542994499,0.7426937818527222,3,257.72930908203125,1.0,0.0,1.0,1.331640124320984,1.0,0.8975,0.8975,0.5936254719921848,997523_0008,Foldit
997523_1003,98,2.564216375350952,1.7137188911437988,0.0267148129642009,0.3996856212615967,1.0,0.6594988703727722,0.0,1.7137188911437988,[0],6.520844668149948,0.8146892338991165,0.6319745182991028,3,257.72930908203125,1.0,0.0,1.0,2.355177879333496,1.0,0.7712,0.7712,0.3970622192441698,997523_1003,Foldit
997523_1040,0,2.02068305015564,1.202849268913269,0.0186981782317161,0.2612293064594269,1.0,0.4883997738361358,0.0,1.202849268913269,[0],4.221379935741425,0.9146600663661956,0.7499552369117737,3,257.72930908203125,1.0,0.0,1.0,1.0736210346221924,1.0,0.9264,0.9264,0.6354678845074656,997523_1040,Foldit
997791_1027,1,2.269780158996582,1.6655189990997314,0.0293170399963855,0.2764503955841064,1.0,0.7051753997802734,0.0,1.6655189990997314,[0],4.54595510661602,0.8812273070216179,0.6619126796722412,3,203.47052001953125,1.0,0.0,1.0,1.2696775197982788,1.0,0.8649,0.8649,0.5044923023324235,997791_1027,Foldit
997915_0000,2,2.2960047721862797,1.9716755151748655,0.0145847555249929,0.3483777940273285,1.0,0.6734565496444702,0.0,1.9716755151748655,[0],4.345157071948052,0.8789200931787491,0.6664969325065613,3,189.90582275390625,1.0,0.0,1.0,1.6320124864578247,1.0,0.8087,0.8087,0.4737344754680053,997915_0000,Foldit
Pl2x3_BP_1,48,2.303929090499878,1.9520679712295528,0.0162582229822874,0.41365846991539,1.0,3.311993360519409,0.0,1.9520679712295528,[0],6.044960051774979,0.8069203943014145,0.7026431560516357,3,339.1175537109375,0.504,0.0,1.0,1.389660120010376,1.0,0.9136,0.9136,0.5179902717394061,Pl2x3_BP_1,Rossman ⍺/β
Pl2x3_BP_2,49,2.248764038085937,1.8160985708236692,0.0298332553356885,0.3038338422775268,1.0,3.62900185585022,0.0,1.8160985708236692,[0],5.605036228895187,0.8465464264154434,0.7146404981613159,3,339.1175537109375,0.504,0.0,1.0,1.2292753458023071,1.0,0.9251,0.9251,0.5596636305344372,Pl2x3_BP_2,Rossman ⍺/β
Pl2x3_BP_3,50,2.0944302082061768,2.101752519607544,0.0124729005619883,0.4265787303447723,1.0,3.4931135177612305,0.0,2.101752519607544,[0],4.973663032054901,0.8510405719280243,0.7501270174980164,3,339.1175537109375,0.432,0.0,1.0,1.950068950653076,1.0,0.8365,0.8365,0.5340120019907814,Pl2x3_BP_3,Rossman ⍺/β
Pl2x3_BP_4,51,2.197639226913452,1.979750156402588,0.0283621717244386,0.4290299415588379,1.0,3.532221794128418,0.0,1.979750156402588,[0],5.780899882316589,0.8291815966367722,0.7370259761810303,3,339.1175537109375,0.608,0.0,1.0,1.7940621376037598,1.0,0.8617,0.8617,0.526609321334281,Pl2x3_BP_4,Rossman ⍺/β
Pl2x3_BP_5,52,2.1346678733825684,1.8546350002288816,0.0153391379863023,0.3571734726428985,1.0,3.65123987197876,0.0,1.8546350002288816,[0],5.1493964195251465,0.8597944229841232,0.7476630210876465,3,339.1175537109375,0.696,0.0,1.0,1.553552269935608,1.0,0.8917,0.8917,0.5732173033071957,Pl2x3_BP_5,Rossman ⍺/β
Pl2x3_BP_6,53,2.1842691898345947,1.9745351076126096,0.016131792217493,0.4006496965885162,1.0,3.517913579940796,0.0,1.9745351076126096,[0],5.811460182070732,0.8221358358860016,0.7394483089447021,3,339.1175537109375,0.72,0.0,1.0,1.8093796968460083,1.0,0.8571,0.8571,0.5210541919037697,Pl2x3_BP_6,Rossman ⍺/β
Pl2x3_BP_7,54,2.012370586395264,1.851441740989685,0.0118116177618503,0.3371844291687011,1.0,3.61728572845459,0.0,1.851441740989685,[0],4.560598939657211,0.8789075016975403,0.778455376625061,3,339.1175537109375,1.0,0.0,1.0,1.4297029972076416,1.0,0.9048,0.9048,0.6190553565245075,Pl2x3_BP_7,Rossman ⍺/β
Pl2x3_BP_8,55,2.1073548793792725,1.9793702363967896,0.0130667518824338,0.3922666311264038,1.0,3.508126974105835,0.0,1.9793702363967896,[0],5.309569492936134,0.8455483615398407,0.7569568157196045,3,339.1175537109375,0.768,0.0,1.0,1.8164081573486328,1.0,0.8572,0.8572,0.5486453698809822,Pl2x3_BP_8,Rossman ⍺/β
Pl2x3_BP_9,56,2.1847524642944336,1.8713970184326167,0.022427000105381,0.3575389385223388,1.0,3.597606897354126,0.0,1.8713970184326167,[0],5.550530552864075,0.8493247330188751,0.7352222204208374,3,339.1175537109375,0.792,0.0,1.0,1.6468585729599,1.0,0.8769,0.8769,0.5475735546504433,Pl2x3_BP_9,Rossman ⍺/β
Pl2x3_BP_10,45,2.201108694076538,1.922079801559448,0.017354691401124,0.3602034449577331,1.0,3.565099239349365,0.0,1.922079801559448,[0],5.679139539599419,0.8366781175136566,0.7328459024429321,3,339.1175537109375,0.72,0.0,1.0,1.59982430934906,1.0,0.8806,0.8806,0.5399452881515735,Pl2x3_BP_10,Rossman ⍺/β
Pl2x3_BP_11,46,2.239272117614746,1.8553404808044436,0.0228499118238687,0.3334521353244781,1.0,3.5704896450042725,0.0,1.8553404808044436,[0],6.101925536990166,0.8213052302598953,0.7220093011856079,3,339.1175537109375,0.656,0.0,1.0,1.1866586208343506,1.0,0.9291,0.9291,0.5509470232710055,Pl2x3_BP_11,Rossman ⍺/β
Pl2x3_BP_12,47,2.228026390075684,1.9410099983215328,0.0199003685265779,0.3939018249511719,1.0,3.610478401184082,0.0,1.9410099983215328,[0],6.045447394251823,0.830406665802002,0.7269038558006287,3,339.1175537109375,0.64,0.0,1.0,1.6050255298614502,1.0,0.8822,0.8822,0.5325186871594958,Pl2x3_BP_12,Rossman ⍺/β
R2x3_BP1_A1,65,1.913953185081482,1.999002456665039,0.0116900084540247,0.3470778465270996,1.0,3.878797054290772,0.0,1.999002456665039,[0],3.918317586183548,0.9061331376433372,0.7952444553375244,3,333.691650390625,0.4715447154471545,0.0,1.0,1.4074807167053225,1.0,0.9161,0.9161,0.6601392355490981,R2x3_BP1_A1,Rossman ⍺/β
R2x3_BP1_A2,66,1.9191641807556152,2.0299015045166016,0.0092719560489058,0.366565853357315,1.0,3.804777622222901,0.0,2.0299015045166016,[0],3.924025729298592,0.902080036699772,0.8012186288833618,3,333.691650390625,0.3658536585365853,0.0,1.0,1.3726526498794556,1.0,0.913,0.913,0.6598829204247989,R2x3_BP1_A2,Rossman ⍺/β
R2x3_BP1_A3,67,2.0977368354797363,1.8936271667480469,0.0081256236881017,0.3257112503051758,1.0,3.406623601913452,0.0,1.8936271667480469,[0],4.500640109181404,0.8754428699612617,0.7694672346115112,3,333.691650390625,0.3821138211382114,0.0,1.0,1.1596413850784302,1.0,0.9356,0.9356,0.6302431796983679,R2x3_BP1_A3,Rossman ⍺/β
R2x3_BP1_A4,68,1.8841809034347532,1.888527274131775,0.0070015960372984,0.3131029009819031,1.0,3.42544937133789,0.0,1.888527274131775,[0],4.094279631972313,0.8895394280552864,0.8092787265777588,3,333.691650390625,0.4390243902439024,0.0,1.0,1.147395133972168,1.0,0.9377,0.9377,0.6750364791708249,R2x3_BP1_A4,Rossman ⍺/β
R2x3_BP1_A5,69,1.789164662361145,1.7675126791000366,0.006751918233931,0.2853290736675262,1.0,3.6406500339508057,0.0,1.7675126791000366,[0],3.548150718212128,0.9106361344456672,0.8201429843902588,3,333.691650390625,1.0,0.0,1.0,1.1819077730178833,1.0,0.9397,0.9397,0.7018166712269064,R2x3_BP1_A5,Rossman ⍺/β
R2x3_BP1_A6,70,2.043548822402954,1.877470016479492,0.0176326110959053,0.3298338651657104,1.0,3.743736982345581,0.0,1.877470016479492,[0],4.4807930290699005,0.8838803842663765,0.7683881521224976,3,333.691650390625,0.6991869918699187,0.0,1.0,1.3042041063308716,1.0,0.9189,0.9189,0.6240830784139829,R2x3_BP1_A6,Rossman ⍺/β
